Report_ID,Report_Date,NIBRS_Code_Name,NIBRS_Crime_Against,Service_Area,NIBRS_Group,Zip_Code,DateTime
55600361981,2024-04-19,Extortion/Blackmail,PROPERTY,PRUE,Extortion/Blackmail,78249,2026-09-01
60977353444,2024-11-24,Extortion/Blackmail,PROPERTY,PRUE,Extortion/Blackmail,78249,2026-09-01
72432472789,2026-08-26,Pornography/Obscene Material,SOCIETY,PRUE,Pornography/Obscene Material,78249,2026-09-01
52864084174,2023-11-01,Stolen Property Offenses,PROPERTY,PRUE,Stolen Property Offenses,78249,2026-09-01
52929234199,2023-11-07,Stolen Property Offenses,PROPERTY,PRUE,Stolen Property Offenses,78249,2026-09-01
49211650262,2023-04-20,Embezzlement,PROPERTY,PRUE,Embezzlement,78250,2026-09-01
53121986066,2023-11-20,Hacking/Computer Invasion,PROPERTY,PRUE,Fraud Offenses,78250,2026-09-01
42189119323,2023-02-13,Embezzlement,PROPERTY,WEST,Embezzlement,78251,2026-09-01
60958102828,2024-11-22,Embezzlement,PROPERTY,WEST,Embezzlement,78251,2026-09-01
66893243028,2025-10-27,Fondling,PERSON,WEST,"Sex Offenses, Forcible",78251,2026-09-01
57970860162,2024-07-30,Kidnapping/Abduction,PERSON,WEST,Kidnapping/Abduction,78251,2026-09-01
51055265960,2023-06-18,Sexual Assault With An Object,PERSON,WEST,"Sex Offenses, Forcible",78251,2026-09-01
50979651368,2023-06-09,Wire Fraud,PROPERTY,WEST,Fraud Offenses,78251,2026-09-01
63778112775,2025-05-01,Wire Fraud,PROPERTY,WEST,Fraud Offenses,78251,2026-09-01
60038530320,2024-10-14,Embezzlement,PROPERTY,WEST,Embezzlement,78253,2026-09-01
34208617937,2026-06-29,Kidnapping/Abduction,PERSON,PRUE,Kidnapping/Abduction,78254,2026-09-01
71974806704,2026-08-04,Pornography/Obscene Material,SOCIETY,PRUE,Pornography/Obscene Material,78254,2026-09-01
57217802505,2024-07-01,Extortion/Blackmail,PROPERTY,NORTH,Extortion/Blackmail,78258,2026-09-01
64668428391,2025-06-24,Wire Fraud,PROPERTY,NORTH,Fraud Offenses,78258,2026-09-01
65007533856,2025-07-18,Wire Fraud,PROPERTY,NORTH,Fraud Offenses,78258,2026-09-01
67449360199,2025-11-20,Wire Fraud,PROPERTY,NORTH,Fraud Offenses,78258,2026-09-01
65004936135,2025-07-17,Pornography/Obscene Material,SOCIETY,NORTH,Pornography/Obscene Material,78259,2026-09-01
68334502256,2026-01-28,Wire Fraud,PROPERTY,NORTH,Fraud Offenses,78259,2026-09-01
51000724723,2023-06-12,Pornography/Obscene Material,SOCIETY,NORTH,Pornography/Obscene Material,78260,2026-09-01
51127095527,2023-06-27,Pornography/Obscene Material,SOCIETY,NORTH,Pornography/Obscene Material,78260,2026-09-01
53304646898,2023-12-05,Arson,PROPERTY,SOUTH,Arson,Out of Jurisdiction,2026-09-01
58289079373,2024-08-10,Animal Cruelty,SOCIETY,CENTRAL,Animal Cruelty,78201,2026-09-01
52074179401,2023-08-30,Fondling,PERSON,WEST,"Sex Offenses, Forcible",78201,2026-09-01
53550903356,2023-12-24,Fondling,PERSON,WEST,"Sex Offenses, Forcible",78201,2026-09-01
59918163846,2024-10-06,Fondling,PERSON,CENTRAL,"Sex Offenses, Forcible",78201,2026-09-01
62857523451,2025-02-20,Fondling,PERSON,WEST,"Sex Offenses, Forcible",78201,2026-09-01
51312090145,2023-07-05,Pornography/Obscene Material,SOCIETY,CENTRAL,Pornography/Obscene Material,78201,2026-09-01
66350950170,2025-10-02,Stolen Property Offenses,PROPERTY,CENTRAL,Stolen Property Offenses,78201,2026-09-01
67318528753,2025-11-12,Pocket-picking,PROPERTY,EAST,Larceny/Theft Offenses,78202,2026-09-01
55985415281,2024-05-07,Welfare Fraud,PROPERTY,EAST,Fraud Offenses,78203,2026-09-01
57182869374,2024-06-27,Embezzlement,PROPERTY,CENTRAL,Embezzlement,78205,2026-09-01
70914250127,2026-06-07,Fondling,PERSON,DOWNTOWN,"Sex Offenses, Forcible",78205,2026-09-01
45102441936,2023-03-06,Pocket-picking,PROPERTY,CENTRAL,Larceny/Theft Offenses,78205,2026-09-01
51330278682,2023-07-07,Sexual Assault With An Object,PERSON,CENTRAL,"Sex Offenses, Forcible",78205,2026-09-01
71776539596,2026-07-21,Embezzlement,PROPERTY,CENTRAL,Embezzlement,78207,2026-09-01
66365465510,2025-10-04,Fondling,PERSON,CENTRAL,"Sex Offenses, Forcible",78207,2026-09-01
48995575272,2023-04-10,"Human Trafficking, Commercial Sex Acts",PERSON,CENTRAL,Human Trafficking,78207,2026-09-01
69509022727,2026-04-02,Kidnapping/Abduction,PERSON,CENTRAL,Kidnapping/Abduction,78207,2026-09-01
52018442823,2023-08-25,Murder & Nonnegligent Manslaughter,PERSON,CENTRAL,Homicide Offenses,78207,2026-09-01
41289081586,2023-01-29,Pocket-picking,PROPERTY,CENTRAL,Larceny/Theft Offenses,78207,2026-09-01
65014626807,2025-07-18,Pornography/Obscene Material,SOCIETY,CENTRAL,Pornography/Obscene Material,78207,2026-09-01
71726467152,2026-07-18,Prostitution,SOCIETY,CENTRAL,Prostitution Offenses,78207,2026-09-01
57631892323,2024-07-15,Purse-snatching,PROPERTY,CENTRAL,Larceny/Theft Offenses,78207,2026-09-01
50988486612,2023-06-10,Sexual Assault With An Object,PERSON,CENTRAL,"Sex Offenses, Forcible",78207,2026-09-01
51763752838,2023-08-10,Sexual Assault With An Object,PERSON,CENTRAL,"Sex Offenses, Forcible",78207,2026-09-01
50987851547,2023-06-10,Welfare Fraud,PROPERTY,CENTRAL,Fraud Offenses,78207,2026-09-01
56440678251,2024-05-28,Welfare Fraud,PROPERTY,CENTRAL,Fraud Offenses,78207,2026-09-01
52235581471,2023-09-09,Pornography/Obscene Material,SOCIETY,NORTH,Pornography/Obscene Material,78209,2026-09-01
72197614914,2026-08-13,Stolen Property Offenses,PROPERTY,NORTH,Stolen Property Offenses,78209,2026-09-01
41047937503,2023-01-22,Wire Fraud,PROPERTY,NORTH,Fraud Offenses,78209,2026-09-01
56432213096,2024-05-27,Wire Fraud,PROPERTY,NORTH,Fraud Offenses,78209,2026-09-01
50041215849,2023-05-21,Stolen Property Offenses,PROPERTY,EAST,Stolen Property Offenses,78210,2026-09-01
67904411204,2025-12-23,Stolen Property Offenses,PROPERTY,EAST,Stolen Property Offenses,78210,2026-09-01
62858006408,2025-02-20,Wire Fraud,PROPERTY,EAST,Fraud Offenses,78210,2026-09-01
62953634266,2025-02-28,Arson,PROPERTY,SOUTH,Arson,78211,2026-09-01
57433250615,2024-07-06,Pornography/Obscene Material,SOCIETY,SOUTH,Pornography/Obscene Material,78211,2026-09-01
52603971187,2023-10-16,Stolen Property Offenses,PROPERTY,SOUTH,Stolen Property Offenses,78211,2026-09-01
57871330164,2024-07-22,Welfare Fraud,PROPERTY,SOUTH,Fraud Offenses,78211,2026-09-01
64667170567,2025-06-24,Fondling,PERSON,DOWNTOWN,"Sex Offenses, Forcible",78212,2026-09-01
62416346408,2025-01-23,Stolen Property Offenses,PROPERTY,DOWNTOWN,Stolen Property Offenses,78212,2026-09-01
63681041278,2025-04-24,Wire Fraud,PROPERTY,CENTRAL,Fraud Offenses,78212,2026-09-01
58497796362,2024-08-22,Prostitution,SOCIETY,CENTRAL,Prostitution Offenses,78213,2026-09-01
52506329992,2023-10-04,Sodomy,PERSON,CENTRAL,"Sex Offenses, Forcible",78213,2026-09-01
46239348710,2023-03-12,Stolen Property Offenses,PROPERTY,CENTRAL,Stolen Property Offenses,78213,2026-09-01
71817251833,2026-07-25,Arson,PROPERTY,SOUTH,Arson,78214,2026-09-01
62252107532,2025-01-13,Fondling,PERSON,SOUTH,"Sex Offenses, Forcible",78214,2026-09-01
71949024827,2026-08-01,Impersonation,PROPERTY,SOUTH,Fraud Offenses,78214,2026-09-01
64324688538,2025-06-04,Wire Fraud,PROPERTY,SOUTH,Fraud Offenses,78214,2026-09-01
65175807196,2025-07-28,Animal Cruelty,SOCIETY,DOWNTOWN,Animal Cruelty,78215,2026-09-01
61985558122,2024-12-23,Pornography/Obscene Material,SOCIETY,DOWNTOWN,Pornography/Obscene Material,78215,2026-09-01
57965221354,2024-07-29,Theft From Coin-Operated Machine or Device,PROPERTY,DOWNTOWN,Larceny/Theft Offenses,78215,2026-09-01
54321366630,2024-02-22,Embezzlement,PROPERTY,NORTH,Embezzlement,78216,2026-09-01
53804675038,2024-01-15,Fondling,PERSON,NORTH,"Sex Offenses, Forcible",78216,2026-09-01
51525720206,2023-07-27,Hacking/Computer Invasion,PROPERTY,NORTH,Fraud Offenses,78216,2026-09-01
56582404666,2024-06-05,Murder & Nonnegligent Manslaughter,PERSON,PRUE,Homicide Offenses,78216,2026-09-01
54852051062,2024-03-19,Prostitution,SOCIETY,NORTH,Prostitution Offenses,78216,2026-09-01
68561737344,2026-02-14,Stolen Property Offenses,PROPERTY,NORTH,Stolen Property Offenses,78216,2026-09-01
53240898078,2023-12-11,Arson,PROPERTY,EAST,Arson,78217,2026-09-01
62153441542,2025-01-05,Arson,PROPERTY,NORTH,Arson,78217,2026-09-01
68022748585,2026-01-02,Extortion/Blackmail,PROPERTY,NORTH,Extortion/Blackmail,78217,2026-09-01
39380527755,2023-01-03,Hacking/Computer Invasion,PROPERTY,NORTH,Fraud Offenses,78217,2026-09-01
65484968488,2025-08-24,Pornography/Obscene Material,SOCIETY,NORTH,Pornography/Obscene Material,78217,2026-09-01
52824160293,2023-10-28,Sexual Assault With An Object,PERSON,NORTH,"Sex Offenses, Forcible",78217,2026-09-01
69463891599,2026-03-30,Wire Fraud,PROPERTY,NORTH,Fraud Offenses,78217,2026-09-01
69671112066,2026-04-14,Wire Fraud,PROPERTY,NORTH,Fraud Offenses,78217,2026-09-01
53562757544,2024-01-14,Arson,PROPERTY,EAST,Arson,78218,2026-09-01
49600424094,2023-05-12,Impersonation,PROPERTY,EAST,Fraud Offenses,78218,2026-09-01
42401396245,2023-02-15,Stolen Property Offenses,PROPERTY,EAST,Stolen Property Offenses,78218,2026-09-01
61371703695,2024-12-01,Fondling,PERSON,EAST,"Sex Offenses, Forcible",78219,2026-09-01
58872853756,2024-09-08,Pornography/Obscene Material,SOCIETY,EAST,Pornography/Obscene Material,78219,2026-09-01
69315645649,2026-03-20,Wire Fraud,PROPERTY,EAST,Fraud Offenses,78219,2026-09-01
62535361659,2025-01-31,Embezzlement,PROPERTY,EAST,Embezzlement,78220,2026-09-01
48751939330,2023-04-04,Fondling,PERSON,EAST,"Sex Offenses, Forcible",78220,2026-09-01
62355046222,2025-01-20,Fondling,PERSON,EAST,"Sex Offenses, Forcible",78220,2026-09-01
51655963929,2023-08-01,Wire Fraud,PROPERTY,EAST,Fraud Offenses,78220,2026-09-01
55838275701,2024-05-03,Fondling,PERSON,SOUTH,"Sex Offenses, Forcible",78221,2026-09-01
70378221237,2026-05-10,Fondling,PERSON,SOUTH,"Sex Offenses, Forcible",78221,2026-09-01
66052565972,2025-09-13,Stolen Property Offenses,PROPERTY,SOUTH,Stolen Property Offenses,78221,2026-09-01
54889399449,2024-03-20,Wire Fraud,PROPERTY,SOUTH,Fraud Offenses,78221,2026-09-01
65083549500,2025-07-23,Arson,PROPERTY,EAST,Arson,78222,2026-09-01
54273625260,2024-02-19,Murder & Nonnegligent Manslaughter,PERSON,EAST,Homicide Offenses,78222,2026-09-01
53314607748,2023-12-06,Fondling,PERSON,EAST,"Sex Offenses, Forcible",78223,2026-09-01
60256143667,2024-10-29,Pornography/Obscene Material,SOCIETY,SOUTH,Pornography/Obscene Material,78223,2026-09-01
61801203807,2024-12-14,Pornography/Obscene Material,SOCIETY,SOUTH,Pornography/Obscene Material,78223,2026-09-01
52016613908,2023-08-25,Embezzlement,PROPERTY,SOUTH,Embezzlement,78224,2026-09-01
53853602768,2024-01-21,Fondling,PERSON,SOUTH,"Sex Offenses, Forcible",78224,2026-09-01
69763036305,2026-04-20,Pornography/Obscene Material,SOCIETY,SOUTH,Pornography/Obscene Material,78224,2026-09-01
50050311692,2023-05-22,Wire Fraud,PROPERTY,SOUTH,Fraud Offenses,78225,2026-09-01
49603710841,2023-05-13,Fondling,PERSON,SOUTH,"Sex Offenses, Forcible",78227,2026-09-01
62251571084,2025-01-13,Pornography/Obscene Material,SOCIETY,WEST,Pornography/Obscene Material,78227,2026-09-01
51408119360,2023-07-20,Stolen Property Offenses,PROPERTY,WEST,Stolen Property Offenses,78227,2026-09-01
60368815535,2024-11-02,Stolen Property Offenses,PROPERTY,SOUTH,Stolen Property Offenses,78227,2026-09-01
71243453681,2026-07-01,Wire Fraud,PROPERTY,SOUTH,Fraud Offenses,78227,2026-09-01
49020484337,2023-04-14,Fondling,PERSON,WEST,"Sex Offenses, Forcible",78228,2026-09-01
59402264458,2024-09-20,Pocket-picking,PROPERTY,WEST,Larceny/Theft Offenses,78228,2026-09-01
63500089478,2025-04-07,Pornography/Obscene Material,SOCIETY,WEST,Pornography/Obscene Material,78228,2026-09-01
67336932492,2025-11-12,Stolen Property Offenses,PROPERTY,WEST,Stolen Property Offenses,78228,2026-09-01
52919646588,2023-11-06,Welfare Fraud,PROPERTY,WEST,Fraud Offenses,78228,2026-09-01
64309304981,2025-06-03,Wire Fraud,PROPERTY,WEST,Fraud Offenses,78228,2026-09-01
52090665405,2023-09-01,Embezzlement,PROPERTY,PRUE,Embezzlement,78229,2026-09-01
54401469641,2024-02-26,Fondling,PERSON,PRUE,"Sex Offenses, Forcible",78229,2026-09-01
62522505490,2025-01-30,Impersonation,PROPERTY,PRUE,Fraud Offenses,78229,2026-09-01
68092620147,2026-01-08,Pornography/Obscene Material,SOCIETY,PRUE,Pornography/Obscene Material,78229,2026-09-01
46126380808,2023-03-11,Sexual Assault With An Object,PERSON,PRUE,"Sex Offenses, Forcible",78229,2026-09-01
52830584805,2023-10-29,Sexual Assault With An Object,PERSON,PRUE,"Sex Offenses, Forcible",78229,2026-09-01
65463855209,2025-08-14,Stolen Property Offenses,PROPERTY,PRUE,Stolen Property Offenses,78229,2026-09-01
51930848725,2023-08-17,Pornography/Obscene Material,SOCIETY,PRUE,Pornography/Obscene Material,78230,2026-09-01
62574129797,2025-02-02,Pornography/Obscene Material,SOCIETY,PRUE,Pornography/Obscene Material,78230,2026-09-01
61380510836,2024-12-02,Prostitution,SOCIETY,PRUE,Prostitution Offenses,78230,2026-09-01
61447624540,2024-12-09,Prostitution,SOCIETY,PRUE,Prostitution Offenses,78230,2026-09-01
67875703862,2025-12-19,Stolen Property Offenses,PROPERTY,PRUE,Stolen Property Offenses,78230,2026-09-01
60544669710,2024-11-06,Wire Fraud,PROPERTY,NORTH,Fraud Offenses,78231,2026-09-01
70925071797,2026-06-08,Fondling,PERSON,NORTH,"Sex Offenses, Forcible",78232,2026-09-01
58024204083,2024-08-02,Pornography/Obscene Material,SOCIETY,NORTH,Pornography/Obscene Material,78232,2026-09-01
55473287314,2024-04-15,Wire Fraud,PROPERTY,NORTH,Fraud Offenses,78232,2026-09-01
63131121187,2025-03-10,Embezzlement,PROPERTY,NORTH,Embezzlement,78233,2026-09-01
40685884986,2023-01-14,Murder & Nonnegligent Manslaughter,PERSON,NORTH,Homicide Offenses,78233,2026-09-01
62586200785,2025-02-03,Pornography/Obscene Material,SOCIETY,NORTH,Pornography/Obscene Material,78233,2026-09-01
68584011987,2026-02-16,Wire Fraud,PROPERTY,NORTH,Fraud Offenses,78233,2026-09-01
72246909698,2026-08-17,Stolen Property Offenses,PROPERTY,WEST,Stolen Property Offenses,78237,2026-09-01
57226645828,2024-07-01,Animal Cruelty,SOCIETY,WEST,Animal Cruelty,78238,2026-09-01
42606539652,2023-02-17,Embezzlement,PROPERTY,PRUE,Embezzlement,78238,2026-09-01
55791137997,2024-05-03,Fondling,PERSON,WEST,"Sex Offenses, Forcible",78238,2026-09-01
68165970638,2026-01-13,Fondling,PERSON,WEST,"Sex Offenses, Forcible",78238,2026-09-01
54838256233,2024-03-18,Sodomy,PERSON,PRUE,"Sex Offenses, Forcible",78238,2026-09-01
63651986885,2025-04-21,Wire Fraud,PROPERTY,WEST,Fraud Offenses,78238,2026-09-01
64686532620,2025-06-25,Pornography/Obscene Material,SOCIETY,NORTH,Pornography/Obscene Material,78239,2026-09-01
72292018373,2026-08-18,Pornography/Obscene Material,SOCIETY,NORTH,Pornography/Obscene Material,78239,2026-09-01
55095913194,2024-03-30,Embezzlement,PROPERTY,PRUE,Embezzlement,78240,2026-09-01
53131106611,2023-11-22,Fondling,PERSON,PRUE,"Sex Offenses, Forcible",78240,2026-09-01
42972672537,2023-02-21,Pornography/Obscene Material,SOCIETY,PRUE,Pornography/Obscene Material,78240,2026-09-01
71891193096,2026-07-28,Impersonation,PROPERTY,EAST,Fraud Offenses,78244,2026-09-01
54114384264,2024-02-09,Pocket-picking,PROPERTY,EAST,Larceny/Theft Offenses,78244,2026-09-01
53082606770,2023-11-16,Embezzlement,PROPERTY,WEST,Embezzlement,78245,2026-09-01
68183208630,2026-01-15,Wire Fraud,PROPERTY,WEST,Fraud Offenses,78245,2026-09-01
62584474356,2025-02-03,Fondling,PERSON,NORTH,"Sex Offenses, Forcible",78247,2026-09-01
64540870008,2025-06-16,Fondling,PERSON,NORTH,"Sex Offenses, Forcible",78247,2026-09-01
63874087374,2025-05-07,Impersonation,PROPERTY,NORTH,Fraud Offenses,78247,2026-09-01
43178110514,2023-02-23,Sexual Assault With An Object,PERSON,NORTH,"Sex Offenses, Forcible",78247,2026-09-01
55208473480,2024-04-05,Sexual Assault With An Object,PERSON,NORTH,"Sex Offenses, Forcible",78247,2026-09-01
69264758577,2026-03-17,Stolen Property Offenses,PROPERTY,NORTH,Stolen Property Offenses,78247,2026-09-01
54963721168,2024-03-22,Wire Fraud,PROPERTY,PRUE,Fraud Offenses,78248,2026-09-01
70826497684,2026-06-01,Impersonation,PROPERTY,PRUE,Fraud Offenses,78249,2026-09-01
68627367144,2026-02-19,Pornography/Obscene Material,SOCIETY,PRUE,Pornography/Obscene Material,78249,2026-09-01
41210760595,2023-01-26,Purse-snatching,PROPERTY,PRUE,Larceny/Theft Offenses,78249,2026-09-01
58142262111,2024-08-06,Wire Fraud,PROPERTY,PRUE,Fraud Offenses,78249,2026-09-01
65052726690,2025-07-21,Wire Fraud,PROPERTY,PRUE,Fraud Offenses,78249,2026-09-01
63871264895,2025-05-07,Wire Fraud,PROPERTY,PRUE,Fraud Offenses,78250,2026-09-01
58470079222,2024-08-20,Pornography/Obscene Material,SOCIETY,WEST,Pornography/Obscene Material,78251,2026-09-01
67361009427,2025-11-14,Pornography/Obscene Material,SOCIETY,WEST,Pornography/Obscene Material,78251,2026-09-01
44619549889,2023-03-02,Sexual Assault With An Object,PERSON,WEST,"Sex Offenses, Forcible",78251,2026-09-01
63985009274,2025-05-15,Wire Fraud,PROPERTY,PRUE,Fraud Offenses,78251,2026-09-01
46750182432,2023-03-17,Sexual Assault With An Object,PERSON,WEST,"Sex Offenses, Forcible",78253,2026-09-01
57280676627,2024-07-02,Fondling,PERSON,PRUE,"Sex Offenses, Forcible",78254,2026-09-01
53152338554,2023-11-25,Fondling,PERSON,PRUE,"Sex Offenses, Forcible",78255,2026-09-01
71151689857,2026-06-24,Impersonation,PROPERTY,NORTH,Fraud Offenses,78258,2026-09-01
54067539552,2024-02-06,Fondling,PERSON,NORTH,"Sex Offenses, Forcible",Out of Jurisdiction,2026-09-01
58292616532,2024-08-10,Pornography/Obscene Material,SOCIETY,SOUTH,Pornography/Obscene Material,Out of Jurisdiction,2026-09-01
65708777842,2025-09-03,Pornography/Obscene Material,SOCIETY,PRUE,Pornography/Obscene Material,Out of Jurisdiction,2026-09-01
70805335275,2026-05-31,Animal Cruelty,SOCIETY,CENTRAL,Animal Cruelty,78201,2026-09-01
53615867990,2024-01-02,Fondling,PERSON,WEST,"Sex Offenses, Forcible",78201,2026-09-01
59368545767,2024-09-17,Prostitution,SOCIETY,CENTRAL,Prostitution Offenses,78201,2026-09-01
62866048809,2025-02-21,Theft From Coin-Operated Machine or Device,PROPERTY,CENTRAL,Larceny/Theft Offenses,78201,2026-09-01
65561085946,2025-08-22,Wire Fraud,PROPERTY,WEST,Fraud Offenses,78201,2026-09-01
71003698775,2026-06-15,Kidnapping/Abduction,PERSON,EAST,Kidnapping/Abduction,78203,2026-09-01
54713187477,2024-03-13,Sodomy,PERSON,EAST,"Sex Offenses, Forcible",78203,2026-09-01
50962652539,2023-06-07,Welfare Fraud,PROPERTY,CENTRAL,Fraud Offenses,78204,2026-09-01
49002624152,2023-04-11,Fondling,PERSON,CENTRAL,"Sex Offenses, Forcible",78205,2026-09-01
58118728573,2024-08-04,Fondling,PERSON,DOWNTOWN,"Sex Offenses, Forcible",78205,2026-09-01
58445129591,2024-08-17,Pornography/Obscene Material,SOCIETY,DOWNTOWN,Pornography/Obscene Material,78205,2026-09-01
54031886054,2024-02-04,Sodomy,PERSON,CENTRAL,"Sex Offenses, Forcible",78205,2026-09-01
57194466912,2024-06-28,Fondling,PERSON,CENTRAL,"Sex Offenses, Forcible",78207,2026-09-01
53356354702,2023-12-08,Pornography/Obscene Material,SOCIETY,CENTRAL,Pornography/Obscene Material,78207,2026-09-01
66735806131,2025-10-16,Pornography/Obscene Material,SOCIETY,CENTRAL,Pornography/Obscene Material,78207,2026-09-01
64665528370,2025-06-24,Prostitution,SOCIETY,CENTRAL,Prostitution Offenses,78207,2026-09-01
65507712733,2025-08-18,Prostitution,SOCIETY,CENTRAL,Prostitution Offenses,78207,2026-09-01
67634056050,2025-12-02,Prostitution,SOCIETY,CENTRAL,Prostitution Offenses,78207,2026-09-01
52825320623,2023-10-28,Stolen Property Offenses,PROPERTY,CENTRAL,Stolen Property Offenses,78207,2026-09-01
57180887051,2024-06-27,Stolen Property Offenses,PROPERTY,CENTRAL,Stolen Property Offenses,78207,2026-09-01
65099922081,2025-07-24,Wire Fraud,PROPERTY,DOWNTOWN,Fraud Offenses,78207,2026-09-01
48972886275,2023-04-07,Murder & Nonnegligent Manslaughter,PERSON,EAST,Homicide Offenses,78208,2026-09-01
60041547219,2024-10-14,Murder & Nonnegligent Manslaughter,PERSON,DOWNTOWN,Homicide Offenses,78208,2026-09-01
52288972204,2023-09-14,Embezzlement,PROPERTY,NORTH,Embezzlement,78209,2026-09-01
53829121085,2024-01-18,Embezzlement,PROPERTY,NORTH,Embezzlement,78209,2026-09-01
47396187909,2023-03-23,Fondling,PERSON,SOUTH,"Sex Offenses, Forcible",78210,2026-09-01
72506845565,2026-08-29,Fondling,PERSON,EAST,"Sex Offenses, Forcible",78210,2026-09-01
59871627634,2024-10-04,Murder & Nonnegligent Manslaughter,PERSON,DOWNTOWN,Homicide Offenses,78210,2026-09-01
59754665207,2024-09-30,Sodomy,PERSON,CENTRAL,"Sex Offenses, Forcible",78210,2026-09-01
49100373041,2023-04-17,Animal Cruelty,SOCIETY,SOUTH,Animal Cruelty,78211,2026-09-01
67831059903,2025-12-16,Animal Cruelty,SOCIETY,SOUTH,Animal Cruelty,78211,2026-09-01
51508087105,2023-07-25,Embezzlement,PROPERTY,SOUTH,Embezzlement,78211,2026-09-01
68325038613,2026-01-27,Fondling,PERSON,SOUTH,"Sex Offenses, Forcible",78211,2026-09-01
67945952152,2025-12-27,Kidnapping/Abduction,PERSON,SOUTH,Kidnapping/Abduction,78211,2026-09-01
52910400197,2024-01-01,Murder & Nonnegligent Manslaughter,PERSON,SOUTH,Homicide Offenses,78211,2026-09-01
50110954201,2023-06-08,Pornography/Obscene Material,SOCIETY,SOUTH,Pornography/Obscene Material,78211,2026-09-01
66380196654,2025-10-06,Pornography/Obscene Material,SOCIETY,SOUTH,Pornography/Obscene Material,78211,2026-09-01
41468777177,2023-02-04,Stolen Property Offenses,PROPERTY,SOUTH,Stolen Property Offenses,78211,2026-09-01
56927897391,2024-06-20,Wire Fraud,PROPERTY,SOUTH,Fraud Offenses,78211,2026-09-01
57907341284,2024-07-26,Animal Cruelty,SOCIETY,CENTRAL,Animal Cruelty,78212,2026-09-01
53661832500,2024-01-06,Fondling,PERSON,CENTRAL,"Sex Offenses, Forcible",78212,2026-09-01
62448219134,2025-01-26,Pocket-picking,PROPERTY,DOWNTOWN,Larceny/Theft Offenses,78212,2026-09-01
63526747431,2025-04-10,Pocket-picking,PROPERTY,DOWNTOWN,Larceny/Theft Offenses,78212,2026-09-01
54318954067,2024-02-22,Murder & Nonnegligent Manslaughter,PERSON,CENTRAL,Homicide Offenses,78213,2026-09-01
66571748615,2025-10-09,Pornography/Obscene Material,SOCIETY,CENTRAL,Pornography/Obscene Material,78213,2026-09-01
68705481455,2026-02-25,Pornography/Obscene Material,SOCIETY,CENTRAL,Pornography/Obscene Material,78213,2026-09-01
58089840852,2024-08-03,Prostitution,SOCIETY,NORTH,Prostitution Offenses,78213,2026-09-01
67623070443,2025-12-01,Wire Fraud,PROPERTY,NORTH,Fraud Offenses,78213,2026-09-01
50933934027,2023-06-03,Wire Fraud,PROPERTY,SOUTH,Fraud Offenses,78214,2026-09-01
52256934897,2023-09-11,Wire Fraud,PROPERTY,SOUTH,Fraud Offenses,78214,2026-09-01
49923685034,2023-05-18,Murder & Nonnegligent Manslaughter,PERSON,EAST,Homicide Offenses,78215,2026-09-01
58613038984,2024-08-28,Embezzlement,PROPERTY,NORTH,Embezzlement,78216,2026-09-01
43544059307,2023-02-26,Kidnapping/Abduction,PERSON,NORTH,Kidnapping/Abduction,78216,2026-09-01
52201022518,2023-09-05,Pornography/Obscene Material,SOCIETY,NORTH,Pornography/Obscene Material,78216,2026-09-01
68723329284,2026-02-26,Pornography/Obscene Material,SOCIETY,NORTH,Pornography/Obscene Material,78216,2026-09-01
54345240768,2024-02-24,Prostitution,SOCIETY,NORTH,Prostitution Offenses,78216,2026-09-01
56061704092,2024-05-13,Theft From Coin-Operated Machine or Device,PROPERTY,NORTH,Larceny/Theft Offenses,78216,2026-09-01
51980323938,2023-08-23,Wire Fraud,PROPERTY,NORTH,Fraud Offenses,78216,2026-09-01
16282531823,2023-02-23,Murder & Nonnegligent Manslaughter,PERSON,NORTH,Homicide Offenses,78217,2026-09-01
54165949225,2024-02-15,Purse-snatching,PROPERTY,NORTH,Larceny/Theft Offenses,78217,2026-09-01
45198585864,2023-03-07,Sexual Assault With An Object,PERSON,NORTH,"Sex Offenses, Forcible",78217,2026-09-01
50982357152,2023-06-10,Welfare Fraud,PROPERTY,NORTH,Fraud Offenses,78217,2026-09-01
69468865605,2026-03-30,Fondling,PERSON,EAST,"Sex Offenses, Forcible",78218,2026-09-01
68220270025,2026-01-18,Purse-snatching,PROPERTY,EAST,Larceny/Theft Offenses,78218,2026-09-01
56455353132,2024-05-29,Sexual Assault With An Object,PERSON,EAST,"Sex Offenses, Forcible",78218,2026-09-01
58076864589,2024-08-03,Stolen Property Offenses,PROPERTY,EAST,Stolen Property Offenses,78218,2026-09-01
52855576784,2023-10-31,Wire Fraud,PROPERTY,EAST,Fraud Offenses,78218,2026-09-01
47826693093,2023-03-27,Embezzlement,PROPERTY,EAST,Embezzlement,78219,2026-09-01
46462414022,2023-03-14,Pornography/Obscene Material,SOCIETY,EAST,Pornography/Obscene Material,78219,2026-09-01
70390228693,2026-05-10,Wire Fraud,PROPERTY,EAST,Fraud Offenses,78219,2026-09-01
53907920310,2024-01-26,Pornography/Obscene Material,SOCIETY,EAST,Pornography/Obscene Material,78220,2026-09-01
56304026587,2024-05-23,Fondling,PERSON,SOUTH,"Sex Offenses, Forcible",78221,2026-09-01
66381634909,2025-10-06,Fondling,PERSON,SOUTH,"Sex Offenses, Forcible",78221,2026-09-01
71600279689,2026-07-12,Fondling,PERSON,SOUTH,"Sex Offenses, Forcible",78221,2026-09-01
