69696160011,2026-04-16,Weapon Law Violations,SOCIETY,PRUE,Weapon Law Violations,78230,2026-09-01
70530075159,2026-05-19,Weapon Law Violations,SOCIETY,PRUE,Weapon Law Violations,78230,2026-09-01
53998833166,2024-02-01,Weapon Law Violations,SOCIETY,WEST,Weapon Law Violations,78237,2026-09-01
68629192483,2026-02-20,Weapon Law Violations,SOCIETY,WEST,Weapon Law Violations,78237,2026-09-01
47611818872,2023-03-25,Weapon Law Violations,SOCIETY,PRUE,Weapon Law Violations,78240,2026-09-01
59849265521,2024-10-03,Weapon Law Violations,SOCIETY,PRUE,Weapon Law Violations,78240,2026-09-01
67588079846,2025-11-28,Weapon Law Violations,SOCIETY,PRUE,Weapon Law Violations,78240,2026-09-01
49402339856,2023-05-10,Weapon Law Violations,SOCIETY,SOUTH,Weapon Law Violations,78242,2026-09-01
62692383633,2025-02-09,Weapon Law Violations,SOCIETY,SOUTH,Weapon Law Violations,78242,2026-09-01
53646869270,2024-01-05,Weapon Law Violations,SOCIETY,WEST,Weapon Law Violations,78245,2026-09-01
42626983977,2023-02-18,Weapon Law Violations,SOCIETY,PRUE,Weapon Law Violations,78249,2026-09-01
66651569658,2025-10-12,Weapon Law Violations,SOCIETY,PRUE,Weapon Law Violations,78249,2026-09-01
66794251544,2025-10-19,Weapon Law Violations,SOCIETY,PRUE,Weapon Law Violations,78250,2026-09-01
53563960648,2023-12-27,Weapon Law Violations,SOCIETY,WEST,Weapon Law Violations,78251,2026-09-01
61369814006,2024-12-01,Weapon Law Violations,SOCIETY,WEST,Weapon Law Violations,78251,2026-09-01
51307288178,2023-07-05,Weapon Law Violations,SOCIETY,NORTH,Weapon Law Violations,78258,2026-09-01
69553127461,2026-04-05,Weapon Law Violations,SOCIETY,EAST,Weapon Law Violations,Out of Jurisdiction,2026-09-01
51692514639,2023-08-04,Weapon Law Violations,SOCIETY,WEST,Weapon Law Violations,78201,2026-09-01
51707306343,2023-08-05,Weapon Law Violations,SOCIETY,CENTRAL,Weapon Law Violations,78201,2026-09-01
54120287228,2024-02-10,Weapon Law Violations,SOCIETY,WEST,Weapon Law Violations,78201,2026-09-01
55555537954,2024-04-18,Weapon Law Violations,SOCIETY,WEST,Weapon Law Violations,78201,2026-09-01
62082995407,2025-01-01,Weapon Law Violations,SOCIETY,CENTRAL,Weapon Law Violations,78201,2026-09-01
64512466889,2025-06-13,Weapon Law Violations,SOCIETY,WEST,Weapon Law Violations,78201,2026-09-01
66887378745,2025-10-27,Weapon Law Violations,SOCIETY,WEST,Weapon Law Violations,78201,2026-09-01
68779923835,2026-03-02,Weapon Law Violations,SOCIETY,SOUTH,Weapon Law Violations,78204,2026-09-01
57199947803,2024-06-29,Weapon Law Violations,SOCIETY,EAST,Weapon Law Violations,78205,2026-09-01
63821537461,2025-05-05,Weapon Law Violations,SOCIETY,DOWNTOWN,Weapon Law Violations,78205,2026-09-01
